id,date,timeofday,LON,LAT,"activity 1=not morving, 2=walking, 3=running, 4=biking, 6=skateboarding","direction 1=n, 2=s, 3=e, 4=w, 5=sw, 6=se, 7=nw, 8=ne","withmask 0=no, 1=yes","nomaskimpr 0=no mask or mask but incorrect, 1=mask and correct","maskreason 1=nose exposed, 2=nose and mouth exposed","maskother 1=exhalation valve or vent, 2=on forehead, 3=around neck, 4=touched mask, 5=<2 years of age, 6=in hand, 7=hanging on ear","socialdist 0=no, 1=yes","agegroup 1=<18, 2=18-30, 3=31-55, 4=>55","white 0=not white, 1=white","sex 1=male, 2=female","smoking 0= not smoking, 1=smoking","obese 0=not overweight/obese, 1=overweight/obese","touchsurface 0=no, 1=yes","surfacetype 1=trash can, 2=parking meter, 3=door handle, 4=railing, 5=auto, 6=building, 7=other, 8=bench, 9=phone, 11=tools, 12=table","Etiquette1 0=no hands to head, 1= hands to head"
248,9/16/2020,103217,39.676588,-75.7485,2,4,1,1,0,0,1,2,1,2,0,1,0,0,0
249,9/11/2020,120453,39.680109,-75.7496,2,2,0,0,0,0,1,2,1,2,0,0,0,0,1
250,9/16/2020,103223,39.676632,-75.7483,2,2,1,1,0,0,1,3,0,1,0,0,0,0,0
251,9/11/2020,120617,39.679621,-75.7497,2,3,0,0,0,0,0,2,1,2,0,1,0,0,1
252,9/16/2020,103245,39.676967,-75.7485,1,0,1,1,0,0,1,2,1,2,0,1,0,0,0
253,9/11/2020,120617,39.679616,-75.7497,2,3,0,0,0,0,0,2,1,1,0,0,0,0,0
254,9/11/2020,110328,39.683554,-75.7461,1,0,1,1,0,0,1,4,1,1,0,0,1,7,0
255,9/16/2020,103245,39.676958,-75.7485,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0
256,9/11/2020,110331,39.683512,-75.7463,2,3,1,0,1,0,0,3,0,2,0,1,1,10,0
257,9/16/2020,103245,39.676955,-75.7485,1,0,1,1,0,0,1,2,0,1,0,0,0,0,0
258,9/11/2020,110331,39.683518,-75.7463,2,3,1,0,2,3,0,2,1,2,0,0,1,9,0
259,9/16/2020,103245,39.676969,-75.7485,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0
260,9/11/2020,110333,39.683665,-75.7462,2,4,1,0,0,0,1,3,0,2,0,1,0,0,0
261,9/16/2020,103249,39.67696,-75.7487,1,0,1,1,0,0,1,2,1,1,0,0,0,0,1
262,9/11/2020,110344,39.683599,-75.7467,2,2,1,1,0,0,0,3,0,2,0,1,0,0,0
263,9/16/2020,103258,39.676953,-75.7488,1,0,1,1,0,0,1,2,0,1,0,0,1,6,0
264,9/11/2020,110344,39.683605,-75.7467,2,2,1,1,0,0,0,3,0,1,0,1,0,0,0
265,9/16/2020,103307,39.677003,-75.7485,1,0,1,1,0,0,1,3,1,1,0,1,0,0,0
266,9/11/2020,110402,39.683596,-75.747,2,3,1,1,0,0,0,4,1,2,0,0,0,0,0
267,9/16/2020,103324,39.677046,-75.7484,2,4,1,1,0,0,0,2,1,1,0,0,0,0,0
268,9/11/2020,110402,39.683598,-75.747,2,3,1,1,0,0,0,4,1,2,0,0,0,0,0
269,9/16/2020,103324,39.677124,-75.7484,2,4,1,1,0,0,0,2,1,2,0,1,0,0,0
270,9/11/2020,110409,39.68344,-75.7471,2,3,0,0,0,0,1,2,1,2,0,0,0,0,0
271,9/16/2020,103324,39.677117,-75.7484,1,0,1,1,0,0,1,3,0,2,0,1,0,0,0
272,9/11/2020,110414,39.683415,-75.7472,2,3,1,0,2,6,0,2,1,1,0,0,0,0,0
273,9/16/2020,103325,39.677107,-75.7485,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0
274,9/11/2020,110414,39.683421,-75.7472,2,3,1,0,2,3,0,2,1,2,0,0,0,0,0
275,9/16/2020,103402,39.676936,-75.7475,2,1,0,0,0,0,1,2,1,1,0,0,0,0,0
276,9/11/2020,110414,39.683417,-75.7472,2,3,1,1,0,0,1,2,1,2,0,0,0,0,0
277,9/16/2020,103409,39.67692,-75.7472,2,4,0,0,0,0,1,2,1,1,0,0,0,0,0
278,9/11/2020,110428,39.683396,-75.7474,1,0,0,0,0,0,1,3,1,1,0,0,1,7,0
279,9/16/2020,103425,39.676991,-75.7475,2,4,1,0,2,3,1,2,1,1,0,0,0,0,0
280,9/11/2020,110428,39.683401,-75.7474,2,3,1,0,0,6,0,2,1,1,0,0,0,0,0
281,9/16/2020,103639,39.677774,-75.75,2,2,1,0,0,6,1,2,1,2,0,0,0,0,0
282,9/11/2020,110428,39.683409,-75.7474,2,3,1,1,0,0,0,3,1,1,0,1,0,0,0
283,9/16/2020,103643,39.677805,-75.75,2,2,1,0,0,6,0,2,1,2,0,0,0,0,0
284,9/11/2020,110428,39.683413,-75.7474,2,3,0,0,0,0,0,3,1,1,0,1,0,0,0
285,9/16/2020,103643,39.677805,-75.75,2,2,1,0,0,6,0,2,1,2,0,0,0,0,0
286,9/11/2020,110428,39.683415,-75.7473,1,0,0,0,0,0,0,2,1,2,0,0,1,7,0
287,9/16/2020,103716,39.677296,-75.7502,2,1,1,1,0,0,1,2,0,2,0,1,0,0,0
288,9/11/2020,110428,39.683414,-75.7473,1,0,0,0,0,0,0,2,1,2,0,0,1,7,0
289,9/16/2020,103745,39.677348,-75.7514,2,5,0,0,0,0,1,4,1,1,0,1,0,0,0
290,9/11/2020,110434,39.683576,-75.7475,2,3,1,1,0,0,1,2,1,1,0,0,0,0,1
291,9/16/2020,103821,39.677841,-75.7517,2,2,0,0,0,0,1,2,1,2,0,0,0,0,1
292,9/11/2020,110439,39.683389,-75.7474,2,1,1,0,2,6,0,2,1,2,0,0,0,0,0
293,9/16/2020,104041,39.679428,-75.7517,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0
294,9/11/2020,110439,39.68339,-75.7474,2,1,1,1,0,4,0,2,1,1,0,0,0,0,1
295,9/16/2020,104149,39.678737,-75.7513,1,0,1,1,0,0,1,4,1,2,0,1,0,0,0
296,9/11/2020,110439,39.683379,-75.7474,2,2,0,0,0,0,1,2,1,2,0,0,0,0,0
297,9/16/2020,104218,39.678678,-75.7522,2,3,1,1,0,0,1,2,0,1,0,1,0,0,0
298,9/11/2020,110450,39.683407,-75.7476,2,3,0,0,0,0,1,2,1,1,0,0,0,0,0
299,9/16/2020,104238,39.679073,-75.753,1,0,1,1,0,0,1,2,0,2,0,0,0,0,0
300,9/11/2020,110456,39.683409,-75.7478,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0
301,9/16/2020,104238,39.679073,-75.753,1,0,1,1,0,0,1,2,0,2,0,0,0,0,0
302,9/11/2020,110456,39.683412,-75.7478,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0
303,9/16/2020,104343,39.680146,-75.7535,2,2,1,0,0,6,1,3,1,2,0,0,0,0,0
304,9/11/2020,110501,39.683356,-75.7481,1,0,0,0,0,0,0,2,0,2,0,0,1,7,0
305,9/16/2020,104529,39.680881,-75.7554,3,5,0,0,0,0,1,3,1,1,0,0,0,0,0
306,9/11/2020,110501,39.683357,-75.7481,1,0,0,0,0,0,0,2,1,1,0,0,1,7,0
307,9/16/2020,104557,39.681678,-75.7554,4,3,0,0,0,0,1,2,1,1,0,0,0,0,0
308,9/11/2020,110519,39.683363,-75.7482,2,3,0,0,0,0,1,3,0,1,0,0,0,0,0
309,9/16/2020,104651,39.683064,-75.7542,2,4,0,0,0,0,0,2,1,2,0,0,0,0,1
310,9/11/2020,110532,39.683327,-75.7485,2,4,1,0,2,3,0,2,1,2,0,0,0,0,0
311,9/16/2020,104651,39.683064,-75.7542,2,4,0,0,0,0,0,2,1,2,0,0,0,0,0
312,9/11/2020,110532,39.683336,-75.7485,2,4,0,0,0,0,0,2,1,2,0,0,0,0,0
313,9/16/2020,104712,39.682402,-75.7539,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0
314,9/11/2020,110532,39.683365,-75.7486,2,1,1,1,0,0,1,3,1,1,0,0,0,0,0
315,9/16/2020,104717,39.68234,-75.7539,1,0,0,0,0,0,0,2,1,2,0,1,1,7,1
316,9/11/2020,110532,39.683479,-75.7486,1,0,0,0,0,0,0,4,1,1,0,1,1,6,0
317,9/16/2020,104753,39.681593,-75.7535,1,0,1,1,0,0,1,3,1,1,0,1,0,0,0
318,9/11/2020,110535,39.683478,-75.7484,2,3,0,0,0,0,1,2,1,2,0,0,0,0,0
319,9/16/2020,104842,39.680594,-75.7535,2,1,0,0,0,0,0,2,1,2,0,0,0,0,0
320,9/11/2020,110559,39.683476,-75.7487,2,3,0,0,0,0,0,2,1,1,0,0,0,0,0
321,9/16/2020,104842,39.680594,-75.7535,2,1,0,0,0,0,0,2,1,2,0,0,0,0,0
322,9/11/2020,110559,39.68347,-75.7487,2,3,0,0,0,0,0,2,1,1,0,0,0,0,0
323,9/16/2020,105035,39.680995,-75.7512,1,0,0,0,0,0,0,3,1,1,0,0,1,7,0
324,9/11/2020,110559,39.683476,-75.7486,2,3,0,0,0,0,0,2,1,1,0,0,0,0,0
325,9/16/2020,105035,39.680995,-75.7512,1,0,0,0,0,0,0,3,1,1,0,0,1,7,0
326,9/11/2020,110601,39.683324,-75.7487,2,3,1,1,0,4,1,3,1,1,0,0,0,0,1
327,9/16/2020,105127,39.68144,-75.7504,1,0,0,0,0,0,1,2,1,2,0,1,1,6,0
328,9/11/2020,110608,39.683306,-75.7488,1,0,1,0,2,3,0,2,0,1,0,0,0,0,0
329,9/16/2020,105235,39.681615,-75.7494,2,1,1,0,1,0,0,2,1,2,0,0,0,0,0
330,9/11/2020,110608,39.683304,-75.7488,1,0,1,0,2,3,0,3,1,1,1,1,0,0,0
331,9/16/2020,105235,39.681615,-75.7494,2,1,0,0,0,0,0,2,1,2,0,0,0,0,0
332,9/11/2020,110613,39.68329,-75.7491,2,3,1,1,0,0,1,2,0,1,0,0,0,0,0
333,9/16/2020,105235,39.681577,-75.7494,2,1,1,1,0,0,1,2,1,2,0,0,0,0,0
334,9/11/2020,110615,39.683406,-75.7492,2,5,1,1,0,0,1,3,0,1,0,0,0,0,0
335,9/16/2020,105338,39.680814,-75.7495,2,1,0,0,0,0,1,2,1,1,0,1,0,0,0
336,9/11/2020,110616,39.683419,-75.7494,2,3,1,1,0,0,1,3,1,1,0,0,0,0,0
337,9/16/2020,105439,39.679896,-75.7496,2,1,1,0,0,6,1,2,1,1,0,0,0,0,0
338,9/11/2020,110616,39.683409,-75.7494,2,3,1,1,0,0,1,3,1,2,0,0,0,0,0
339,9/16/2020,105521,39.679615,-75.7496,2,4,1,1,0,0,1,3,0,1,0,0,0,0,0
340,9/11/2020,110646,39.683236,-75.7497,2,3,0,0,0,0,0,3,0,1,0,1,0,0,0
341,9/16/2020,105541,39.679336,-75.7495,1,0,0,0,0,0,1,3,1,1,0,1,1,8,0
342,9/11/2020,110646,39.68324,-75.7497,2,3,1,1,0,0,0,2,1,2,0,0,0,0,0
343,9/16/2020,105551,39.679129,-75.7496,1,0,0,0,0,0,0,2,1,2,0,1,1,7,0
344,9/11/2020,110646,39.683244,-75.7497,2,3,1,0,2,3,0,2,1,2,0,0,0,0,0
345,9/16/2020,105551,39.679129,-75.7496,1,0,0,0,0,0,0,2,1,2,0,0,1,7,0
346,9/11/2020,110646,39.683248,-75.7497,2,3,1,0,2,3,0,2,1,2,0,0,0,0,0
347,9/16/2020,105553,39.679078,-75.7496,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0
348,9/11/2020,110712,39.683237,-75.7498,2,4,1,1,0,0,0,2,0,2,0,1,0,0,0
349,9/16/2020,105633,39.678758,-75.7497,2,3,0,0,0,0,1,2,1,1,0,0,0,0,0
350,9/11/2020,110712,39.683227,-75.7498,2,4,1,1,0,0,0,2,0,2,0,0,0,0,0
351,9/16/2020,105923,39.679226,-75.7478,2,4,1,1,0,4,1,2,1,2,0,1,0,0,1
352,9/11/2020,110718,39.683402,-75.7497,2,4,1,1,0,0,1,4,1,1,0,0,0,0,0
353,9/16/2020,105958,39.679417,-75.747,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0
354,9/11/2020,110721,39.683196,-75.7503,2,3,0,0,0,0,1,3,1,1,0,0,0,0,0
355,9/16/2020,105958,39.679417,-75.747,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0
356,9/11/2020,110726,39.683171,-75.7503,2,3,1,0,2,3,1,2,1,2,0,0,0,0,0
357,9/16/2020,110037,39.680347,-75.7479,2,8,1,0,2,3,1,3,1,1,0,1,0,0,0
358,9/11/2020,11911,39.683022,-75.7525,2,3,0,0,0,0,0,1,1,2,0,0,0,0,0
359,9/16/2020,110208,39.681504,-75.7486,1,0,0,0,0,0,1,3,0,2,0,1,0,0,1
360,9/11/2020,11911,39.683024,-75.7525,2,3,0,0,0,0,0,4,1,1,0,1,0,0,0
361,9/16/2020,110255,39.682096,-75.7475,2,4,1,1,0,0,1,2,1,2,0,0,0,0,0
362,9/11/2020,111000,39.682965,-75.7533,2,3,1,1,0,0,1,2,0,2,0,0,0,0,0
363,9/16/2020,110325,39.682296,-75.7463,2,4,0,0,0,0,1,2,0,2,0,1,0,0,0
364,9/11/2020,111009,39.683091,-75.7535,2,3,1,0,0,0,0,2,1,2,0,0,0,0,0
365,9/16/2020,110410,39.682942,-75.7454,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0
366,9/11/2020,111009,39.683096,-75.7535,2,3,0,0,0,0,0,2,1,2,0,0,0,0,0
367,9/16/2020,110410,39.682942,-75.7454,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0
368,9/16/2020,122359,39.683548,-75.7458,2,3,1,1,0,0,1,3,1,1,0,1,0,0,0
369,9/11/2020,111009,39.683096,-75.7535,2,3,0,0,0,0,0,2,1,2,0,0,0,0,0
370,9/16/2020,122406,39.683546,-75.7459,2,3,0,0,0,0,1,2,0,1,0,0,0,0,0
371,9/11/2020,111009,39.6831,-75.7535,2,3,0,0,0,0,0,2,1,2,0,0,0,0,0
372,9/16/2020,122440,39.683458,-75.7469,2,3,1,1,0,0,1,2,0,1,0,0,0,0,0
373,9/11/2020,111033,39.682946,-75.7535,2,3,0,0,0,0,0,2,1,2,0,0,0,0,0
374,9/16/2020,122444,39.683419,-75.7469,2,3,1,0,2,6,0,2,1,2,0,0,0,0,0
375,9/11/2020,111033,39.682952,-75.7535,2,3,0,0,0,0,0,2,1,1,0,0,0,0,0
376,9/16/2020,122444,39.683459,-75.7469,2,3,1,0,2,6,0,2,1,2,0,1,0,0,0
377,9/11/2020,111049,39.682952,-75.7538,1,0,1,1,0,0,0,2,1,2,0,0,0,0,0
378,9/16/2020,122444,39.683439,-75.7469,2,3,1,0,2,6,0,2,1,2,0,0,0,0,0
379,9/11/2020,111049,39.68294,-75.7537,1,0,1,1,0,0,0,2,1,2,0,0,0,0,0
380,9/16/2020,122446,39.683439,-75.747,2,3,1,1,0,0,1,3,0,2,0,0,0,0,0
381,9/11/2020,111049,39.682927,-75.7537,1,0,1,1,0,0,0,2,1,2,0,0,0,0,0
382,9/16/2020,122456,39.683403,-75.7473,1,0,1,0,2,3,0,2,1,2,0,0,0,0,0
383,9/11/2020,111122,39.683089,-75.7536,1,0,1,1,0,4,1,2,1,2,0,0,0,0,1
384,9/16/2020,122456,39.683439,-75.7473,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0
385,9/11/2020,111204,39.683443,-75.7525,1,0,0,0,0,0,1,3,0,1,0,1,1,0,0
386,9/16/2020,122456,39.683405,-75.7473,2,3,1,1,0,0,1,2,1,2,0,0,0,0,0
387,9/11/2020,111321,39.684031,-75.7527,2,8,1,1,0,0,1,2,0,2,0,0,0,0,0
388,9/16/2020,122505,39.683394,-75.7475,2,2,1,1,0,0,1,2,0,1,0,0,0,0,0
389,9/11/2020,111339,39.68393,-75.7525,2,1,1,1,0,0,1,2,1,1,0,0,0,0,0
390,9/16/2020,122514,39.683416,-75.7475,2,3,1,0,2,6,0,2,1,2,0,0,0,0,0
391,9/11/2020,111508,39.684725,-75.7542,2,2,0,0,0,0,1,2,1,1,0,0,0,0,0
392,9/16/2020,122514,39.683417,-75.7475,2,3,1,0,2,6,0,2,1,2,0,0,0,0,0
393,9/11/2020,111512,39.684946,-75.7544,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0
394,9/16/2020,122514,39.683407,-75.7475,2,3,1,0,2,6,0,2,1,2,0,0,0,0,0
395,9/11/2020,111512,39.684946,-75.7544,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0
396,9/16/2020,122527,39.683338,-75.7474,2,2,1,1,0,0,1,2,1,2,0,0,0,0,0
397,9/11/2020,111517,39.685092,-75.7543,2,2,1,1,0,0,0,2,1,2,0,1,0,0,0
398,9/16/2020,122529,39.683307,-75.7474,2,1,1,1,0,0,1,2,1,2,0,1,0,0,0
399,9/11/2020,111517,39.685111,-75.7543,2,2,1,1,0,0,0,2,0,2,0,1,0,0,0
400,9/16/2020,122534,39.683108,-75.7474,2,1,1,1,0,0,0,4,1,1,0,1,0,0,0
401,9/11/2020,111517,39.685125,-75.7543,2,2,1,1,0,0,0,2,1,1,0,1,0,0,0
402,9/16/2020,122534,39.68311,-75.7474,2,1,1,1,0,0,0,4,1,1,0,1,0,0,0
403,9/11/2020,111535,39.684737,-75.7544,2,1,1,1,0,0,0,2,0,2,0,1,0,0,0
404,9/16/2020,122549,39.6834,-75.7477,2,3,1,1,0,0,1,2,0,1,0,0,0,0,0
405,9/11/2020,111535,39.684736,-75.7544,2,1,1,1,0,0,0,2,1,2,0,0,0,0,0
406,9/16/2020,122551,39.683396,-75.7478,2,3,0,0,0,0,1,2,1,2,0,0,0,0,0
407,9/11/2020,111603,39.685731,-75.7545,2,2,1,1,0,0,1,3,0,1,0,1,0,0,0
408,9/16/2020,122603,39.683372,-75.748,3,3,0,0,0,0,1,2,1,2,0,0,0,0,0
409,9/11/2020,111609,39.685743,-75.7544,2,2,1,1,0,4,1,2,1,1,0,0,0,0,1
410,9/16/2020,122608,39.683369,-75.748,1,0,1,0,2,3,1,3,0,2,0,1,1,7,0
411,9/11/2020,111637,39.686693,-75.7546,2,2,1,0,2,3,1,2,1,1,0,0,0,0,1
412,9/16/2020,122608,39.683368,-75.748,2,3,1,1,0,0,1,3,0,2,0,0,0,0,1
413,9/11/2020,111751,39.689017,-75.754,2,2,1,1,0,4,1,4,1,2,0,0,0,0,1
414,9/16/2020,122610,39.683371,-75.748,1,0,1,1,0,0,1,3,1,1,0,0,1,3,0
415,9/11/2020,111751,39.688998,-75.754,2,2,1,1,0,0,1,4,1,1,0,0,0,0,0
416,9/16/2020,122612,39.68338,-75.748,1,0,1,0,0,0,0,3,0,1,0,1,1,2,0
417,9/11/2020,111815,39.689966,-75.7548,2,6,1,0,2,6,1,2,1,2,0,0,0,0,0
418,9/16/2020,122612,39.683381,-75.748,1,0,1,0,0,0,0,3,0,2,0,1,1,2,1
419,9/11/2020,111943,39.689244,-75.7568,2,4,0,0,0,0,0,1,1,2,0,0,0,0,1
420,9/16/2020,122618,39.683358,-75.7481,2,3,1,1,0,0,1,2,1,1,0,1,0,0,0
421,9/11/2020,111943,39.689233,-75.7568,2,4,1,1,0,0,0,3,1,1,0,1,0,0,0
422,9/16/2020,122627,39.683316,-75.7486,4,3,1,1,0,0,1,2,2,2,0,0,0,0,0
423,9/11/2020,111948,39.689182,-75.7569,2,4,1,1,0,0,0,2,1,2,0,0,0,0,0
424,9/16/2020,122628,39.683461,-75.7488,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0
425,9/11/2020,111948,39.689192,-75.7569,2,4,1,1,0,0,0,2,1,1,0,0,0,0,0
426,9/16/2020,122652,39.683333,-75.7485,2,3,1,1,0,0,1,2,1,1,0,0,0,0,0
427,9/11/2020,112123,39.690021,-75.7582,2,6,1,1,0,0,1,3,0,1,0,1,0,0,0
428,9/16/2020,122709,39.683208,-75.7492,2,1,1,1,0,0,1,2,1,1,0,1,0,0,0
429,9/11/2020,112206,39.691491,-75.7593,2,6,1,1,0,0,1,2,1,1,0,0,0,0,0
430,9/16/2020,122719,39.683254,-75.7495,2,4,1,1,0,0,1,2,1,2,0,0,0,0,0
431,9/11/2020,112604,39.691808,-75.7602,2,7,1,1,0,0,1,2,1,2,0,1,0,0,0
432,9/16/2020,122730,39.68334,-75.7497,2,4,1,0,0,1,1,3,1,1,0,1,1,5,0
433,9/11/2020,113749,39.67684,-75.7472,3,1,0,0,0,0,1,2,1,2,0,0,0,0,0
434,9/16/2020,122734,39.683234,-75.7497,2,4,0,0,0,0,0,2,1,2,0,1,0,0,0
435,9/11/2020,113801,39.677058,-75.748,2,3,1,0,2,6,1,4,0,1,0,0,0,0,0
436,9/16/2020,122734,39.683225,-75.7497,2,4,0,0,0,0,1,3,1,1,0,0,0,0,0
437,9/11/2020,113809,39.677048,-75.7487,2,8,1,1,0,0,0,4,1,2,0,1,0,0,0
438,9/16/2020,122740,39.683204,-75.7501,2,3,1,1,0,0,0,3,0,2,0,1,0,0,0
439,9/11/2020,113809,39.677036,-75.7487,2,8,1,1,0,0,0,4,1,1,0,0,0,0,0
440,9/16/2020,122740,39.683345,-75.7502,2,3,1,1,0,0,0,3,0,2,0,1,0,0,0
441,9/11/2020,113821,39.677307,-75.749,2,6,1,1,0,4,0,2,1,1,0,0,0,0,1
442,9/16/2020,122750,39.683083,-75.7499,2,4,1,1,0,0,0,2,1,2,0,0,0,0,0
443,9/11/2020,113821,39.677319,-75.749,2,6,1,1,0,0,0,3,0,1,0,1,0,0,0
444,9/11/2020,113928,39.677116,-75.7501,6,1,1,0,2,3,1,2,1,1,0,0,0,0,0
445,9/11/2020,114006,39.67749,-75.75,2,4,1,1,0,0,1,3,0,2,0,0,0,0,0
446,9/11/2020,114025,39.677111,-75.7502,2,1,1,1,0,0,1,2,0,1,0,0,0,0,0
447,9/11/2020,114025,39.677338,-75.7502,2,2,1,1,0,0,1,2,0,2,0,0,0,0,0
448,9/11/2020,114055,39.677498,-75.75,2,3,1,1,0,0,0,2,1,2,0,0,0,0,0
449,9/11/2020,114055,39.677503,-75.7501,2,3,1,0,2,6,0,2,1,2,0,0,0,0,0
450,9/11/2020,114110,39.677403,-75.7502,2,6,0,0,0,0,1,2,1,1,0,0,0,0,0
451,9/22/2020,104742,39.676151,-75.7483,2,4,0,0,0,0,1,3,1,1,0,0,0,0,0
452,9/22/2020,105009,39.67687,-75.7467,2,4,0,0,0,0,0,2,1,2,0,0,0,0,0
453,9/22/2020,105009,39.676862,-75.7467,2,4,0,0,0,0,0,2,1,2,0,0,0,0,0
454,9/22/2020,105118,39.67749,-75.7494,6,3,0,0,0,0,1,2,1,1,0,0,0,0,0
455,9/22/2020,105131,39.677559,-75.7501,6,2,1,1,0,0,1,2,0,1,0,0,1,9,0
456,9/22/2020,105238,39.677479,-75.7505,3,3,0,0,0,0,1,2,1,2,0,0,0,0,0
457,9/22/2020,105243,39.677516,-75.7507,2,3,1,1,0,0,1,3,0,1,0,1,1,9,1
458,9/22/2020,105303,39.677631,-75.7513,4,4,9,9,9,9,1,3,1,1,0,0,0,0,0
459,9/22/2020,105405,39.678045,-75.7523,2,1,0,0,0,6,1,4,1,1,0,0,0,0,0
460,9/22/2020,105430,39.678507,-75.7522,2,6,1,1,0,0,1,2,1,1,0,0,0,0,0
461,9/22/2020,105518,39.678329,-75.7514,2,2,1,1,0,0,0,2,0,1,0,0,0,0,0
462,9/22/2020,105518,39.678337,-75.7515,2,2,1,0,1,0,0,3,0,1,0,1,0,0,0
463,9/22/2020,105518,39.67832,-75.7514,2,2,1,1,0,0,0,3,0,2,0,1,0,0,0
464,9/22/2020,105518,39.678306,-75.7514,2,2,1,1,0,0,0,3,0,1,0,1,0,0,0
465,9/22/2020,105605,39.678982,-75.7517,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0
466,9/22/2020,105609,39.679206,-75.7517,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0
467,9/22/2020,105609,39.679192,-75.7517,2,2,0,0,0,6,0,2,1,2,0,0,0,0,0
468,9/22/2020,105615,39.679418,-75.7517,1,0,0,0,0,0,1,2,1,2,0,0,0,0,1
469,9/22/2020,105615,39.679443,-75.7517,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0
470,9/22/2020,105615,39.679428,-75.7517,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0
471,9/22/2020,105750,39.677948,-75.7517,2,1,1,1,0,0,1,3,0,2,0,1,0,0,1
472,9/22/2020,105800,39.6782,-75.7521,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0
473,9/22/2020,105808,39.67856,-75.7523,1,0,1,1,0,0,1,2,1,1,0,0,1,9,0
474,9/22/2020,105814,39.678815,-75.7525,2,2,0,0,0,0,1,3,1,2,0,0,0,0,0
475,9/22/2020,105830,39.679305,-75.753,1,0,0,0,0,0,1,3,1,1,0,0,1,11,0
476,9/22/2020,110133,39.681039,-75.7556,2,4,9,9,9,9,1,2,1,2,0,1,0,0,0
477,9/22/2020,110133,39.681027,-75.7556,2,4,0,0,0,0,1,2,1,1,0,0,1,9,0
478,9/22/2020,110251,39.683035,-75.7543,2,2,0,0,0,0,0,2,1,2,0,0,1,9,1
479,9/22/2020,110251,39.68296,-75.7542,2,2,1,1,0,0,0,2,1,2,0,0,0,0,0
480,9/22/2020,110251,39.683035,-75.7543,2,1,0,0,0,0,1,2,1,1,0,0,0,0,0
481,9/22/2020,110308,39.682534,-75.754,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0
482,9/22/2020,110315,39.682325,-75.7539,1,0,0,0,0,0,0,2,1,2,0,0,1,12,1
483,9/22/2020,110315,39.682324,-75.7539,1,0,0,0,0,0,0,2,1,2,0,0,1,12,0
484,9/22/2020,110315,39.68232,-75.7539,1,0,0,0,0,0,0,2,1,2,0,0,1,12,1
485,9/22/2020,110315,39.682304,-75.7539,1,0,0,0,0,0,0,2,1,2,0,1,1,12,0
486,9/22/2020,110315,39.682304,-75.7539,1,0,0,0,0,0,0,2,1,2,0,1,1,12,0
487,9/22/2020,110316,39.68228,-75.7539,1,0,0,0,0,0,9,9,9,9,9,9,0,0,0
488,9/22/2020,110316,39.682273,-75.7539,1,0,0,0,0,0,9,9,9,9,9,9,0,0,0
525,9/22/2020,110529,39.681502,-75.753542,2,2,0,0,9,9,0,2,1,1,0,1,0,0,0
526,9/22/2020,110529,39.681502,-75.753534,2,2,0,0,9,9,0,2,1,2,0,1,0,0,0
527,9/22/2020,110529,39.681511,-75.75353,4,2,0,0,9,9,0,2,1,1,0,0,0,0,0
528,9/22/2020,110602,39.681672,-75.75252,2,1,0,0,9,9,0,2,0,1,0,0,0,0,0
529,9/22/2020,110602,39.681673,-75.752513,2,1,0,0,9,9,0,2,0,1,0,0,0,0,0
530,9/22/2020,110609,39.681888,-75.752215,1,9,0,0,9,9,1,2,1,2,0,1,0,0,0
531,9/22/2020,110614,39.682118,-75.752309,1,9,0,0,9,9,0,2,1,2,0,1,0,0,0
532,9/22/2020,110614,39.682112,-75.752303,1,9,0,0,9,9,0,2,1,2,0,1,0,0,0
533,9/22/2020,110615,39.682206,-75.752244,2,2,0,0,9,9,1,2,1,2,0,0,0,0,0
535,9/22/2020,110625,39.682447,-75.752365,1,9,0,0,9,9,1,3,1,2,0,1,0,0,0
536,9/22/2020,110630,39.682761,-75.752327,2,1,0,0,9,9,1,2,1,1,0,0,0,0,0
540,9/22/2020,110636,39.682883,-75.752528,1,9,0,0,9,9,0,3,1,2,0,0,0,0,0
541,9/22/2020,110636,39.682885,-75.752517,1,9,0,0,9,9,0,1,1,2,0,0,0,0,0
542,9/22/2020,110636,39.682878,-75.752518,1,9,0,0,9,9,0,1,1,2,0,0,0,0,0
543,9/22/2020,110658,39.682065,-75.752772,1,9,0,0,9,9,1,2,1,2,0,0,0,0,0
