id,studyweek2,semester,date,correcttod,LON,LAT,nomaskincor,socialdist,Masksd,agegroup,white,sex,obese
2279,1,1,8/24/2020,123248,39.683329,-75.74842,0,1,1,3,1,2,0
2280,1,1,8/24/2020,123302,39.683481,-75.74863,1,1,1,4,1,2,0
2281,1,1,8/24/2020,123303,39.683466,-75.74862,0,1,1,2,1,2,0
2282,1,1,8/24/2020,123308,39.683348,-75.74858,0,1,1,3,1,2,1
2283,1,1,8/24/2020,123346,39.683446,-75.74910,0,1,1,3,1,2,1
2284,1,1,8/24/2020,123613,39.683042,-75.75215,0,1,1,3,0,1,0
2285,1,1,8/24/2020,123623,39.683107,-75.75150,9,0,9,9,1,2,9
2286,1,1,8/24/2020,123623,39.683089,-75.75150,9,0,9,9,9,2,9
2287,1,1,8/24/2020,123623,39.683086,-75.75152,9,0,9,9,1,1,9
2288,1,1,8/24/2020,123626,39.683171,-75.75222,1,0,1,2,1,1,0
2289,1,1,8/24/2020,123626,39.683175,-75.75221,0,0,0,2,1,1,0
2290,1,1,8/24/2020,124100,39.684194,-75.75257,0,1,1,2,1,2,0
2291,1,1,8/24/2020,124100,39.684233,-75.75257,1,1,1,3,1,2,0
2292,1,1,8/24/2020,124100,39.6842,-75.75252,0,1,1,2,1,2,0
2293,1,1,8/20/2020,124932,39.684518,-75.75403,9,1,1,9,9,2,0
2294,1,1,8/20/2020,125024,39.686084,-75.75457,9,1,1,9,1,2,0
12799,1,1,8/20/2020,113843,39.679403,-75.75170,0,1,1,2,1,2,9
12803,1,1,8/24/2020,122423,39.681929,-75.74939,1,1,1,9,9,1,0
12804,1,1,8/24/2020,123308,39.683348,-75.74858,0,1,1,3,1,2,1
12806,1,1,8/24/2020,124100,39.684194,-75.75257,0,1,1,2,1,2,0
12808,1,1,8/24/2020,124100,39.6842,-75.75252,0,1,1,2,1,2,0
12809,1,1,8/20/2020,113254,39.677725,-75.75008,9,1,1,9,9,2,0
12812,1,1,8/20/2020,113505,39.678126,-75.75194,9,1,1,9,9,1,9
12816,1,1,8/20/2020,113558,39.678097,-75.75219,9,1,1,3,1,1,0
12817,1,1,8/20/2020,114230,39.68016,-75.75364,0,0,0,2,1,1,0
12818,1,1,8/20/2020,114230,39.680165,-75.75363,0,0,0,2,1,2,0
12821,1,1,8/24/2020,115801,39.68306,-75.75430,0,1,1,9,9,2,0
12822,1,1,8/24/2020,115809,39.682916,-75.75423,1,1,1,2,1,2,0
12823,1,1,8/24/2020,120131,39.68186,-75.75255,9,1,1,4,1,1,0
12824,1,1,8/24/2020,121216,39.679614,-75.74963,1,1,1,4,1,1,0
12825,1,1,8/24/2020,121948,39.679213,-75.74862,1,1,1,2,1,1,0
12826,1,1,8/24/2020,121954,39.679446,-75.74843,9,1,1,2,1,2,0
12827,1,1,8/24/2020,121954,39.67944,-75.74840,9,1,1,3,1,2,1
12828,1,1,8/24/2020,123010,39.683717,-75.74541,9,1,1,9,0,1,0
12829,1,1,8/24/2020,123045,39.683441,-75.74691,1,0,1,2,0,1,0
12833,1,1,8/24/2020,123045,39.683451,-75.74691,1,0,1,2,0,2,0
12834,1,1,8/24/2020,123151,39.683417,-75.74752,0,1,1,3,1,1,0
12835,1,1,8/24/2020,123153,39.683429,-75.74723,1,1,1,3,0,2,1
12839,1,1,8/24/2020,123153,39.683386,-75.74754,1,1,1,4,1,1,0
12841,1,1,8/24/2020,123158,39.683387,-75.74753,1,0,1,2,1,2,0
12842,1,1,8/24/2020,123159,39.683387,-75.74754,0,0,0,1,1,2,0
12843,1,1,8/24/2020,123201,39.683375,-75.74753,0,1,1,3,1,2,1
12844,1,1,8/24/2020,123206,39.683395,-75.74752,1,0,1,2,1,1,0
12845,1,1,8/24/2020,123240,39.683417,-75.74834,1,1,1,2,1,1,0
12846,1,1,8/24/2020,123248,39.683329,-75.74842,0,1,1,3,1,2,0
12847,1,1,8/24/2020,123302,39.683481,-75.74863,1,1,1,4,1,2,0
12848,1,1,8/24/2020,123303,39.683466,-75.74862,0,1,1,2,1,2,0
12849,1,1,8/24/2020,123346,39.683446,-75.74910,0,1,1,3,1,2,1
12850,1,1,8/24/2020,123613,39.683042,-75.75215,0,1,1,3,0,1,0
12851,1,1,8/24/2020,123623,39.683107,-75.75150,9,0,9,9,1,2,9
13547,1,1,8/24/2020,123623,39.683089,-75.75150,9,0,9,9,9,2,9
13548,1,1,8/24/2020,123623,39.683086,-75.75152,9,0,9,9,1,1,9
13549,1,1,8/24/2020,123626,39.683171,-75.75222,1,0,1,2,1,1,0
13550,1,1,8/24/2020,123626,39.683175,-75.75221,0,0,0,2,1,1,0
13551,1,1,8/24/2020,124100,39.684233,-75.75257,1,1,1,3,1,2,0
13552,1,1,8/20/2020,124932,39.684518,-75.75403,9,1,1,9,9,2,0
13553,1,1,8/20/2020,125024,39.686084,-75.75457,9,1,1,9,1,2,0
13554,1,1,8/24/2020,115809,39.682954,-75.75414,0,1,1,2,1,1,0
13555,1,1,8/24/2020,120042,39.680579,-75.75348,0,1,1,3,1,2,1
13556,1,1,8/24/2020,120042,39.680579,-75.75348,0,1,1,3,1,2,1
